,0,1,2,3,4,BuyPrice
138,1042612.362707897,119783.48461522657,6593.480815101461,910.9780043539378,-60.31353819938026,1500000.0
139,-156738.24620930283,-3513.251658302301,6914.330103727287,-1024.362469680188,52.77403230049093,303544.25
140,55231.29357547157,18379.416227875277,6856.0823569190425,-680.6955471213338,-16.22931104658253,515000.0
141,287616.90674641647,-12967.593413603152,7004.665068938045,-1160.5447863602942,-13.116880939717669,748000.0
142,-10766.532115745,19183.505292757305,6842.617241104249,-669.5710810426556,104.35373092719063,449000.0
143,188639.31385255506,-10861.677319658369,6982.224732479108,-1129.5580346092702,-94.66768487499382,649000.0
144,-329867.13078442856,170.29404413579837,6873.410635038763,-970.4823426196159,96.01521252249121,130376.17
145,-40308.85507198405,-5990.382951175612,6932.763839746098,-1058.9336482906629,-251.74088835878484,420000.0
146,488571.4142821852,-17243.28808590168,7039.32224444931,-1221.693353706969,87.0267522547279,949000.0
147,-151283.7288297139,-3629.4000000532174,6901.600655566577,-1024.0188383932898,92.59459543513547,309000.0
148,-34850.4525114607,15495.493305919137,6841.996437895702,-725.1049173341139,-39.01624119365175,425000.0
149,-130726.6053843505,22335.84701036665,6801.639934500962,-621.1318576449715,30.228386556854286,329000.0
150,89395.92482891714,25753.170946786617,6815.294187786685,-563.0859083850661,61.73804565248064,549000.0
151,-173259.83293508636,-3161.8410958396676,6891.108927298604,-1016.4236402295143,58.81713013104288,287018.92
152,138650.63385379943,-9798.255605797536,6954.876363263725,-1112.047449268054,87.7998524755022,599000.0
153,488498.3642453039,26322.48225144243,6858.373897083812,-544.8368275684743,102.28703536407329,948000.0
154,-245362.4294638868,-1627.7462114790353,6872.238166715494,-993.5376602052811,-2.1877613264317883,214900.0
155,239527.79685473166,-11944.599869703705,6971.8481476402685,-1142.5119287014102,91.3927040282933,699900.0
156,-205271.5064066703,-2480.7123812993977,6878.663125778203,-1005.3445435030975,-132.58781671370372,255000.0
157,-49834.290702764876,16414.227234973743,6824.603259150607,-709.6247722389753,104.38893906598594,410000.0
158,-230365.82416044737,-1946.887746192311,6871.367827913982,-997.4730906456779,71.72855639578093,229900.0
159,209404.50562583067,24880.015424121426,6822.055315526311,-571.9327173316279,-240.12795889231626,669000.0
160,210372.3675245617,23359.26759980374,6827.0331009761985,-595.275260090016,-240.75967598224096,670000.0
161,114656.06752234811,-9287.792675471303,6939.009643125099,-1103.0995241836201,84.03415700410227,575000.0
162,288616.6848925185,-12989.084500277757,6973.126941716095,-1156.3593146042028,73.67948366721726,749000.0
163,125491.17203416729,29845.690881483675,6787.487015479658,-496.17778556753467,-237.73763828583017,585000.0
164,-261258.82943054504,-1289.622948309661,6856.076416870918,-986.612720283882,21.114003153345838,199000.0
165,-81299.56929263375,-5118.561432107928,6892.362909377817,-1042.1025903256627,95.53018611986006,379000.0
166,9351.487351272024,24515.80348131768,6788.130960512368,-580.902311838498,107.4911422798184,469000.0
167,-321345.2250739298,-11.238567895970696,6838.623077492334,-967.5344542504744,90.76423739101932,138900.0
168,-111292.77878369683,-4480.41509873299,6881.2877928826565,-1031.8784491889805,24.990761667637553,349000.0
169,-295251.13415998366,-566.3230594826995,6841.278606821345,-974.6747273405633,-248.39475840356286,165000.0
170,-211270.14491810827,-2353.298878611279,6857.537154211232,-1000.5967134036275,94.46096894442233,249000.0
171,239572.59675370285,32458.7296369367,6778.790065474763,-451.6075896195648,69.73258457119998,699000.0
172,434583.6406290831,-16094.82763237908,6988.762481413785,-1198.4431999554524,-33.02865859690559,895000.0
173,-25812.130185109545,-6299.233962228966,6892.058210988087,-1057.0866334308555,94.98424540983662,434500.0
174,579918.3176658428,28337.642922073213,6834.5112289885155,-507.44013820205737,19.57857871623371,1039356.38
175,338605.36850891804,-14052.656873910968,6965.949966335643,-1168.4965166184322,-256.8707736132331,799000.0
176,-307248.41553139535,-311.2512537213408,6829.688993590014,-969.9540473113619,83.6954746673451,153000.0
177,-281254.3016887408,-864.1876693162548,6834.287122994054,-977.5062962059925,-248.60003159990106,179000.0
178,-300349.97690259904,-458.0412731730006,6829.1245113087025,-971.8400147130446,96.5704908046149,159900.0
179,-348040.88023981906,556.7940014013524,6818.439690622381,-956.8719897398249,-202.01924870150802,112198.3
180,-40408.82440573438,-5988.670222387353,6881.164986436538,-1051.4402872081869,16.026628835857725,419900.0
181,288616.68789058155,-12989.234524242094,6948.440680602083,-1152.4921616572738,61.68122773072393,749000.0
182,-1317.6749273788419,-6820.355034195335,6884.500517122577,-1062.282967691781,-191.31160286910077,459000.0
183,163644.9805029514,-10330.31931363805,6916.552415248755,-1113.0973838946127,83.45484177903326,624000.0
184,698523.8894105887,-21710.71958637491,7025.710204657694,-1276.8715128863946,35.54372511851484,1159000.0
185,-90397.50658234538,-4925.177979566902,6860.896244178322,-1034.4140491903836,67.84645998106895,369900.0
186,234628.91105693617,-11840.59743904218,6927.408344999716,-1134.2341259541301,-2.5599978562105066,695000.0
187,309702.27375934063,37807.164178417814,6745.371927529475,-363.87290100631634,35.67228848731987,769000.0
188,-121011.7297644692,8831.525187500929,6801.33924778286,-821.7258906332021,-36.46429819740565,339000.0
189,139461.9685147133,28324.01188690777,6758.37781553209,-514.0461050377631,-38.487163731229494,599000.0
190,-41308.61855588149,-5969.651108574895,6866.108138300541,-1048.9417273787446,95.04724530106323,419000.0
191,-127791.10231691075,19272.82427487633,6757.54586641403,-659.6118998459513,-175.05333105157595,332000.0
192,-160281.6849914222,-3438.3035258126556,6838.485307277073,-1011.7585488460794,4.749438750488848,300000.0
193,-235364.68568197964,-1840.8218382782693,6821.854021964038,-988.766374395889,97.53607223685773,224900.0
194,8680.064696789805,-7033.274523529793,6871.522546379874,-1063.5494222797174,91.45213739278985,469000.0
195,-190774.780864117,-2789.5702627700775,6829.158188788159,-1001.9452062776217,93.15391773504477,269500.0
196,-155868.68317857903,-3532.2297134401947,6835.418432158112,-1012.618130337891,39.59230818505227,304414.0
197,-131400.2225386894,-4052.8481020392414,6836.628534461085,-1019.2462218629844,-14.576797818845815,328888.0
198,-220368.08106687054,-2159.9152538136427,6817.153199563804,-991.8274725508252,-24.437463059930455,239900.0
199,38673.274304858205,-7671.34296657968,6869.100457559835,-1070.9611545571297,-252.92865165815525,499000.0
200,-241263.34968160995,-1715.401630571438,6809.769269745077,-985.0986109649144,96.80152659082042,219000.0
201,-175278.28933947126,-3119.2142607219303,6821.729841494656,-1004.621988730688,-249.96166312952445,285000.0
202,-30892.450521521318,13478.568660899055,6775.004929972299,-744.9206473923797,103.0193626030841,429000.0
203,438582.74157457316,-16180.227414978202,6943.949018908014,-1193.2370098578035,83.65991643271892,899000.0
204,-235364.68412116767,-1840.9545077182684,6803.087240322691,-985.6913675091446,96.7251087774166,224900.0
205,158923.11195294998,2791.24903796267,6833.984522075944,-905.2701948774944,84.80321492204415,619000.0
206,-408040.331200428,1833.0319237443232,6765.278701397793,-932.5379772558459,30.703186390147742,52185.26
207,8680.067916042373,-7033.363922430808,6849.820010590403,-1060.303829771756,22.226939506073936,469000.0
208,-60404.29260150186,-5563.484134454058,6834.550185364536,-1038.6740846664045,-23.711206150234748,399900.0
209,329450.11375000206,25745.648880385656,6762.547498014595,-545.1078566342813,-0.27143667437855507,789000.0
210,-131288.24455884504,-4055.396397357864,6815.810838600994,-1016.3198113614085,96.2908603124829,329000.0
211,-218268.55469956627,-2204.628829651081,6795.973597764315,-988.9385013705395,-249.4535268195705,242000.0
212,-81299.56267990495,-5118.863320261222,6823.4359855627845,-1030.8743248164944,-251.2992996290054,379000.0
213,-11009.051295282121,7787.0176804756,6780.784893135527,-829.3275674762684,-246.35976089372576,449000.0
214,-211270.13700196805,-2353.670531359391,6793.28766983248,-990.8409867299384,48.32643820618414,249000.0
215,15126.754340682033,13891.480016219875,6758.503540769747,-734.2636465794969,20.985120556866267,475000.0
216,289411.940002049,24377.21525109334,6751.810137088239,-565.7762639114584,90.11269317914415,749000.0
217,-231265.60993653876,-1928.2482382564272,6784.23132467571,-983.8459697736032,-1.3713280052083237,229000.0
218,-231265.60924859866,-1928.291090916906,6783.190964312637,-983.7920195028662,94.58683087351406,229000.0
219,-40874.61129361458,14422.890878993647,6743.487672074751,-726.3083459083996,25.477804849917156,419000.0
220,338605.37845041306,-14053.21113546862,6898.5297842096015,-1158.5337795666314,87.039731538055,799000.0
221,-265257.91341276665,-1205.0621373763815,6772.188221546537,-972.7445185044085,64.02249365262301,195000.0
222,108657.43644478272,-9160.717326921043,6848.818011324745,-1087.5388291617057,87.06770574074312,569000.0
223,339396.794963969,23133.628319423475,6752.972004337638,-582.486445389241,99.33051060662127,799000.0
224,29205.280962162462,17432.280983645567,6734.909963472585,-677.1197368060389,-82.51579101307973,489000.0
225,-200372.60407331036,-2585.5064157208694,6781.902881453945,-991.6662289358909,-249.6691631844275,259900.0
226,539777.2758315826,-18333.49540099454,6934.316989346424,-1219.6006818982798,87.29912998917155,1000217.44
227,-168042.48089542877,-3273.517670860254,6784.461951305472,-1001.4460917098256,57.69358598630498,292237.44
228,-161281.45189781446,-3417.3824142099797,6784.881232644133,-1003.2749195954198,50.736416708794096,299000.0
229,205801.84704936587,26576.13683622275,6715.14042682157,-530.6345624926905,-55.537046250355345,665362.04
230,178641.5941191896,-10649.79907953575,6853.432040624288,-1107.6598792962495,92.07312823175822,639000.0
231,109423.32381908878,26826.50956586939,6700.047832446037,-528.5139617492985,36.05054577234504,569000.0
232,-11315.401659541027,-6608.144961817799,6812.065304527953,-1048.9043282401822,19.57097806432521,449000.0
233,-236264.47560360958,-1822.0457863207562,6763.393746985209,-979.2740073670215,72.70981994928034,224000.0
234,-161281.45047032714,-3417.4000426609873,6777.984441631185,-1002.3012963598162,22.555213826012427,299000.0
235,-101295.03071678369,-4693.713728755728,6789.451041006884,-1020.5667683379979,21.793153905178762,359000.0
236,-317746.0285429779,-88.38071358851435,6743.5591579216,-953.7667803506589,6.710688185546416,142500.0
237,2434130.9746575477,-58638.964166049926,7313.77672201716,-1799.4660805866345,49.6207695437702,2895000.0
238,-261258.8169503376,-1290.2209963989224,6753.354149265441,-970.7158895487838,-68.98397080142405,199000.0
239,188639.33192911246,-10862.5815264158,6845.66166661116,-1109.072978342527,89.0032440620635,649000.0
240,-136287.1096399304,-3949.179904043746,6777.353587265639,-1008.7341500204619,-142.54911185563978,324000.0
241,-221267.8697564837,-2141.1811767255635,6758.563801288687,-982.744240451941,95.51426690895542,239000.0
242,25099.82985161659,17219.40213730333,6714.3307736194565,-677.5336127895331,93.3530875644394,484900.0
243,-294997.8577234031,-572.4740039983245,6741.306989144737,-959.6926380231926,98.506168876422,165253.32
244,33674.415235359316,-7565.495139212023,6806.547610884594,-1060.4841321515396,86.9717279437316,494000.0
245,-211270.1326769059,-2353.908413749138,6754.78721454438,-984.7200862380511,21.42330125401671,249000.0
246,289571.50371398486,31874.32867591623,6683.567574526626,-443.4496348490578,38.35263577075846,749000.0
247,130137.33687235607,17864.799178837067,6716.205164207449,-663.8960173211862,100.0475421430365,589900.0
248,139237.82923099754,17791.198148931693,6716.725149586058,-664.3792459093186,10.180031713758636,599000.0
249,-111292.76543112067,-4481.116581403007,6768.613203084475,-1014.4896595135318,11.014086889344826,349000.0
250,135269.370591563,19315.774248129692,6705.439686789947,-640.1883455691026,-43.24777870385214,595000.0
251,-242911.36733237279,-1680.7781943172479,6737.29733576772,-973.498566333218,94.68298524933621,217351.6
252,-262258.5875548838,-1269.146473176555,6732.254674720309,-967.465742050994,97.99443246627234,198000.0
253,138650.65113175116,-9799.105409809305,6813.5504048006405,-1090.3720058928322,33.64290775820077,599000.0
254,-251261.0774480408,-1503.1088579488578,6731.689984379187,-970.1131096414417,-26.06632036074549,209000.0
255,88661.96796071323,-8735.510906329457,6801.334027245817,-1074.280622143271,-39.538733049853796,549000.0
256,-230266.82929473286,-1949.8497728863672,6733.9806084116,-976.4913022541749,96.54897791003759,229999.0
257,-190274.88335700092,-2800.7448707637504,6741.296754448402,-988.5861543364042,75.09875999130071,270000.0
258,-181276.91989652847,-2992.198579029016,6742.162567784569,-991.2831080818245,94.89290535559022,279000.0
259,-195373.72988910906,-2692.1354872372467,6738.4837660131325,-986.3677332783691,-249.82909001141533,264900.0
260,-201272.39316026503,-2566.781581033355,6736.053221004923,-984.71807152122,92.23694935043714,259000.0
261,-721.546302492067,21189.071542212892,6664.437666325125,-611.4161017177765,-240.85627138976378,459000.0
262,61520.692896309636,-8158.013421665689,6783.871384007035,-1064.2584532566923,-253.31307247127612,521852.58
263,-26304.612656549754,-6289.518170254677,6763.474191210416,-1037.3163593517531,41.7430246310351,434007.39
264,68666.49660403412,-8310.22043687772,6782.1879530386495,-1066.2205072026932,91.68198458116167,529000.0
265,-300349.9622380148,-458.77287926644954,6704.6709147208285,-952.5065663962316,-16.438963092619588,159900.0
266,159799.94267633837,1691.9260372191359,6749.378223298318,-908.4936417801222,97.3109513691944,619900.0
267,-246262.20650983605,-1609.5812492945597,6710.045689113513,-968.0730238576222,-91.1476636781836,214000.0
268,-64741.52309361394,20930.92375978208,6645.513082711389,-614.9260814002068,-136.74912493910844,395000.0
269,-376332.75930537644,1157.8695107466588,6681.055659947464,-927.8893028477457,-86.53491671526476,83900.0
270,35286.90263884009,21202.81484273308,6653.928536385992,-608.4030572202058,18.94162878826887,495000.0
271,-314346.7911828192,-161.0670775525446,6690.834020849352,-946.722026615995,86.59098344838198,145900.0
272,528562.3829724523,-18095.32098908486,6863.903688479317,-1205.2121906341256,86.63285619426833,989000.0
273,-245362.40825698993,-1628.8506535622928,6701.187674993471,-967.3113571805577,93.7344026776494,214900.0
274,-131288.23397474183,-4055.808516772849,6724.09160032528,-1002.0455841084597,-250.91654431412783,329000.0
275,239490.9198221651,28619.12668750371,6644.258249705798,-487.8925224721877,103.27877213232568,699000.0
276,39292.3809022024,21417.55004064968,6644.713007126763,-603.5772838866634,53.03543982466928,499000.0
